Absolute Time,PosXLeft,PosYLeft,R2_continuous,select ,alpha_VSP1,Current Mode ,omega_VSP1,u_BT,u_VSP1,f_bt,f_vspx,f_vspy,tau_x,tau_y,tau_yaw
3568703519.007714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.017715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.027715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.037714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.047713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.057713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.067714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.077715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.087715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.097713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.107713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.117713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.127714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.137715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.147715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.157713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.167713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.177713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.187714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.197715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.207715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.217714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.227713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.237715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.247714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.257715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.267715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.277713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.287714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.297714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.307713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.317716,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.327715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.337713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.347715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.357713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.367714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.377715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.387715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.397712,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.407715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.417713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.427712,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.437716,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.447715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.457714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.467713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.477714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.487713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.497715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.507715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.517714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.527714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.537714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.547713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.557715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.567716,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.577713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.587714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.597713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.607714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.617715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.627716,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.637713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.647713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.657714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.667714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.677715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.687715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.697713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.707713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.717713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.727713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.737716,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.747714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.757714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.767713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.777715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.787713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.797716,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.807715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.817714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.827713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.837712,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.847714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.857715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.867715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.877712,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.887714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.897714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.907716,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.917715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.927715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.937713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.947714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.957714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.967714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.977715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.987716,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703519.997714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.007714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.017714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.027714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.037715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.047715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.057714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.067714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.077714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.087713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.097715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.107714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.117714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.127714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.137713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.147713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.157714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.167714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.177712,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.187714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.197714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.207714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.217715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.227715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.237713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.247715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.257714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.267713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.277716,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.287715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.297714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.307713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.317712,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.327713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.337715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.347715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.357715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.367714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.377713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.387712,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.397716,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.407714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.417714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.427713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.437713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.447714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.457715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.467716,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.477713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.487714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.497713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.507712,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.517715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.527715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.537714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.547714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.557714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.567714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.577715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.587715,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.597714,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.607713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.617713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
3568703520.627713,0.000000,1.000000,0.000000,0.000000,3.141593,3.000000,0.300000,0.000000,0.950000,0.000000,-2.213500,0.000000,-2.213500,0.000000,0.000000
